id,date,store,item,day,year,month,datetime,weekday,weekday_name
41613,2018-02-03,3,47,3,2018,2,2018-02-03,5,Saturday
41614,2018-02-04,3,47,4,2018,2,2018-02-04,6,Sunday
41615,2018-02-05,3,47,5,2018,2,2018-02-05,0,Monday
41616,2018-02-06,3,47,6,2018,2,2018-02-06,1,Tuesday
41617,2018-02-07,3,47,7,2018,2,2018-02-07,2,Wednesday
41618,2018-02-08,3,47,8,2018,2,2018-02-08,3,Thursday
41619,2018-02-09,3,47,9,2018,2,2018-02-09,4,Friday
41620,2018-02-10,3,47,10,2018,2,2018-02-10,5,Saturday
41621,2018-02-11,3,47,11,2018,2,2018-02-11,6,Sunday
41622,2018-02-12,3,47,12,2018,2,2018-02-12,0,Monday
41623,2018-02-13,3,47,13,2018,2,2018-02-13,1,Tuesday
41624,2018-02-14,3,47,14,2018,2,2018-02-14,2,Wednesday
41625,2018-02-15,3,47,15,2018,2,2018-02-15,3,Thursday
41626,2018-02-16,3,47,16,2018,2,2018-02-16,4,Friday
41627,2018-02-17,3,47,17,2018,2,2018-02-17,5,Saturday
41628,2018-02-18,3,47,18,2018,2,2018-02-18,6,Sunday
41629,2018-02-19,3,47,19,2018,2,2018-02-19,0,Monday
41630,2018-02-20,3,47,20,2018,2,2018-02-20,1,Tuesday
41631,2018-02-21,3,47,21,2018,2,2018-02-21,2,Wednesday
41632,2018-02-22,3,47,22,2018,2,2018-02-22,3,Thursday
41633,2018-02-23,3,47,23,2018,2,2018-02-23,4,Friday
41634,2018-02-24,3,47,24,2018,2,2018-02-24,5,Saturday
41635,2018-02-25,3,47,25,2018,2,2018-02-25,6,Sunday
41636,2018-02-26,3,47,26,2018,2,2018-02-26,0,Monday
41637,2018-02-27,3,47,27,2018,2,2018-02-27,1,Tuesday
41638,2018-02-28,3,47,28,2018,2,2018-02-28,2,Wednesday
41639,2018-03-01,3,47,1,2018,3,2018-03-01,3,Thursday
41640,2018-03-02,3,47,2,2018,3,2018-03-02,4,Friday
41641,2018-03-03,3,47,3,2018,3,2018-03-03,5,Saturday
41642,2018-03-04,3,47,4,2018,3,2018-03-04,6,Sunday
41643,2018-03-05,3,47,5,2018,3,2018-03-05,0,Monday
41644,2018-03-06,3,47,6,2018,3,2018-03-06,1,Tuesday
41645,2018-03-07,3,47,7,2018,3,2018-03-07,2,Wednesday
41646,2018-03-08,3,47,8,2018,3,2018-03-08,3,Thursday
41647,2018-03-09,3,47,9,2018,3,2018-03-09,4,Friday
41648,2018-03-10,3,47,10,2018,3,2018-03-10,5,Saturday
41649,2018-03-11,3,47,11,2018,3,2018-03-11,6,Sunday
41650,2018-03-12,3,47,12,2018,3,2018-03-12,0,Monday
41651,2018-03-13,3,47,13,2018,3,2018-03-13,1,Tuesday
41652,2018-03-14,3,47,14,2018,3,2018-03-14,2,Wednesday
41653,2018-03-15,3,47,15,2018,3,2018-03-15,3,Thursday
41654,2018-03-16,3,47,16,2018,3,2018-03-16,4,Friday
41655,2018-03-17,3,47,17,2018,3,2018-03-17,5,Saturday
41656,2018-03-18,3,47,18,2018,3,2018-03-18,6,Sunday
41657,2018-03-19,3,47,19,2018,3,2018-03-19,0,Monday
41658,2018-03-20,3,47,20,2018,3,2018-03-20,1,Tuesday
41659,2018-03-21,3,47,21,2018,3,2018-03-21,2,Wednesday
41660,2018-03-22,3,47,22,2018,3,2018-03-22,3,Thursday
41661,2018-03-23,3,47,23,2018,3,2018-03-23,4,Friday
41662,2018-03-24,3,47,24,2018,3,2018-03-24,5,Saturday
41663,2018-03-25,3,47,25,2018,3,2018-03-25,6,Sunday
41664,2018-03-26,3,47,26,2018,3,2018-03-26,0,Monday
41665,2018-03-27,3,47,27,2018,3,2018-03-27,1,Tuesday
41666,2018-03-28,3,47,28,2018,3,2018-03-28,2,Wednesday
41667,2018-03-29,3,47,29,2018,3,2018-03-29,3,Thursday
41668,2018-03-30,3,47,30,2018,3,2018-03-30,4,Friday
41669,2018-03-31,3,47,31,2018,3,2018-03-31,5,Saturday
41670,2018-01-01,4,47,1,2018,1,2018-01-01,0,Monday
41671,2018-01-02,4,47,2,2018,1,2018-01-02,1,Tuesday
41672,2018-01-03,4,47,3,2018,1,2018-01-03,2,Wednesday
41673,2018-01-04,4,47,4,2018,1,2018-01-04,3,Thursday
41674,2018-01-05,4,47,5,2018,1,2018-01-05,4,Friday
41675,2018-01-06,4,47,6,2018,1,2018-01-06,5,Saturday
41676,2018-01-07,4,47,7,2018,1,2018-01-07,6,Sunday
41677,2018-01-08,4,47,8,2018,1,2018-01-08,0,Monday
41678,2018-01-09,4,47,9,2018,1,2018-01-09,1,Tuesday
41679,2018-01-10,4,47,10,2018,1,2018-01-10,2,Wednesday
41680,2018-01-11,4,47,11,2018,1,2018-01-11,3,Thursday
41681,2018-01-12,4,47,12,2018,1,2018-01-12,4,Friday
41682,2018-01-13,4,47,13,2018,1,2018-01-13,5,Saturday
41683,2018-01-14,4,47,14,2018,1,2018-01-14,6,Sunday
41684,2018-01-15,4,47,15,2018,1,2018-01-15,0,Monday
41685,2018-01-16,4,47,16,2018,1,2018-01-16,1,Tuesday
41686,2018-01-17,4,47,17,2018,1,2018-01-17,2,Wednesday
41687,2018-01-18,4,47,18,2018,1,2018-01-18,3,Thursday
41688,2018-01-19,4,47,19,2018,1,2018-01-19,4,Friday
41689,2018-01-20,4,47,20,2018,1,2018-01-20,5,Saturday
41690,2018-01-21,4,47,21,2018,1,2018-01-21,6,Sunday
41691,2018-01-22,4,47,22,2018,1,2018-01-22,0,Monday
41692,2018-01-23,4,47,23,2018,1,2018-01-23,1,Tuesday
41693,2018-01-24,4,47,24,2018,1,2018-01-24,2,Wednesday
41694,2018-01-25,4,47,25,2018,1,2018-01-25,3,Thursday
41695,2018-01-26,4,47,26,2018,1,2018-01-26,4,Friday
41696,2018-01-27,4,47,27,2018,1,2018-01-27,5,Saturday
41697,2018-01-28,4,47,28,2018,1,2018-01-28,6,Sunday
41698,2018-01-29,4,47,29,2018,1,2018-01-29,0,Monday
41699,2018-01-30,4,47,30,2018,1,2018-01-30,1,Tuesday
41700,2018-01-31,4,47,31,2018,1,2018-01-31,2,Wednesday
41701,2018-02-01,4,47,1,2018,2,2018-02-01,3,Thursday
41702,2018-02-02,4,47,2,2018,2,2018-02-02,4,Friday
41703,2018-02-03,4,47,3,2018,2,2018-02-03,5,Saturday
41704,2018-02-04,4,47,4,2018,2,2018-02-04,6,Sunday
41705,2018-02-05,4,47,5,2018,2,2018-02-05,0,Monday
41706,2018-02-06,4,47,6,2018,2,2018-02-06,1,Tuesday
41707,2018-02-07,4,47,7,2018,2,2018-02-07,2,Wednesday
41708,2018-02-08,4,47,8,2018,2,2018-02-08,3,Thursday
41709,2018-02-09,4,47,9,2018,2,2018-02-09,4,Friday
41710,2018-02-10,4,47,10,2018,2,2018-02-10,5,Saturday
41711,2018-02-11,4,47,11,2018,2,2018-02-11,6,Sunday
41712,2018-02-12,4,47,12,2018,2,2018-02-12,0,Monday
41713,2018-02-13,4,47,13,2018,2,2018-02-13,1,Tuesday
41714,2018-02-14,4,47,14,2018,2,2018-02-14,2,Wednesday
41715,2018-02-15,4,47,15,2018,2,2018-02-15,3,Thursday
41716,2018-02-16,4,47,16,2018,2,2018-02-16,4,Friday
41717,2018-02-17,4,47,17,2018,2,2018-02-17,5,Saturday
41718,2018-02-18,4,47,18,2018,2,2018-02-18,6,Sunday
41719,2018-02-19,4,47,19,2018,2,2018-02-19,0,Monday
41720,2018-02-20,4,47,20,2018,2,2018-02-20,1,Tuesday
41721,2018-02-21,4,47,21,2018,2,2018-02-21,2,Wednesday
41722,2018-02-22,4,47,22,2018,2,2018-02-22,3,Thursday
41723,2018-02-23,4,47,23,2018,2,2018-02-23,4,Friday
41724,2018-02-24,4,47,24,2018,2,2018-02-24,5,Saturday
41725,2018-02-25,4,47,25,2018,2,2018-02-25,6,Sunday
41726,2018-02-26,4,47,26,2018,2,2018-02-26,0,Monday
41727,2018-02-27,4,47,27,2018,2,2018-02-27,1,Tuesday
41728,2018-02-28,4,47,28,2018,2,2018-02-28,2,Wednesday
41729,2018-03-01,4,47,1,2018,3,2018-03-01,3,Thursday
41730,2018-03-02,4,47,2,2018,3,2018-03-02,4,Friday
41731,2018-03-03,4,47,3,2018,3,2018-03-03,5,Saturday
41732,2018-03-04,4,47,4,2018,3,2018-03-04,6,Sunday
41733,2018-03-05,4,47,5,2018,3,2018-03-05,0,Monday
41734,2018-03-06,4,47,6,2018,3,2018-03-06,1,Tuesday
41735,2018-03-07,4,47,7,2018,3,2018-03-07,2,Wednesday
41736,2018-03-08,4,47,8,2018,3,2018-03-08,3,Thursday
41737,2018-03-09,4,47,9,2018,3,2018-03-09,4,Friday
41738,2018-03-10,4,47,10,2018,3,2018-03-10,5,Saturday
41739,2018-03-11,4,47,11,2018,3,2018-03-11,6,Sunday
41740,2018-03-12,4,47,12,2018,3,2018-03-12,0,Monday
41741,2018-03-13,4,47,13,2018,3,2018-03-13,1,Tuesday
41742,2018-03-14,4,47,14,2018,3,2018-03-14,2,Wednesday
41743,2018-03-15,4,47,15,2018,3,2018-03-15,3,Thursday
41744,2018-03-16,4,47,16,2018,3,2018-03-16,4,Friday
41745,2018-03-17,4,47,17,2018,3,2018-03-17,5,Saturday
41746,2018-03-18,4,47,18,2018,3,2018-03-18,6,Sunday
41747,2018-03-19,4,47,19,2018,3,2018-03-19,0,Monday
41748,2018-03-20,4,47,20,2018,3,2018-03-20,1,Tuesday
41749,2018-03-21,4,47,21,2018,3,2018-03-21,2,Wednesday
41750,2018-03-22,4,47,22,2018,3,2018-03-22,3,Thursday
41751,2018-03-23,4,47,23,2018,3,2018-03-23,4,Friday
41752,2018-03-24,4,47,24,2018,3,2018-03-24,5,Saturday
41753,2018-03-25,4,47,25,2018,3,2018-03-25,6,Sunday
41754,2018-03-26,4,47,26,2018,3,2018-03-26,0,Monday
41755,2018-03-27,4,47,27,2018,3,2018-03-27,1,Tuesday
41756,2018-03-28,4,47,28,2018,3,2018-03-28,2,Wednesday
41757,2018-03-29,4,47,29,2018,3,2018-03-29,3,Thursday
41758,2018-03-30,4,47,30,2018,3,2018-03-30,4,Friday
41759,2018-03-31,4,47,31,2018,3,2018-03-31,5,Saturday
41760,2018-01-01,5,47,1,2018,1,2018-01-01,0,Monday
41761,2018-01-02,5,47,2,2018,1,2018-01-02,1,Tuesday
41762,2018-01-03,5,47,3,2018,1,2018-01-03,2,Wednesday
41763,2018-01-04,5,47,4,2018,1,2018-01-04,3,Thursday
41764,2018-01-05,5,47,5,2018,1,2018-01-05,4,Friday
41765,2018-01-06,5,47,6,2018,1,2018-01-06,5,Saturday
41766,2018-01-07,5,47,7,2018,1,2018-01-07,6,Sunday
41767,2018-01-08,5,47,8,2018,1,2018-01-08,0,Monday
41768,2018-01-09,5,47,9,2018,1,2018-01-09,1,Tuesday
41769,2018-01-10,5,47,10,2018,1,2018-01-10,2,Wednesday
41770,2018-01-11,5,47,11,2018,1,2018-01-11,3,Thursday
41771,2018-01-12,5,47,12,2018,1,2018-01-12,4,Friday
41772,2018-01-13,5,47,13,2018,1,2018-01-13,5,Saturday
41773,2018-01-14,5,47,14,2018,1,2018-01-14,6,Sunday
41774,2018-01-15,5,47,15,2018,1,2018-01-15,0,Monday
41775,2018-01-16,5,47,16,2018,1,2018-01-16,1,Tuesday
41776,2018-01-17,5,47,17,2018,1,2018-01-17,2,Wednesday
41777,2018-01-18,5,47,18,2018,1,2018-01-18,3,Thursday
41778,2018-01-19,5,47,19,2018,1,2018-01-19,4,Friday
41779,2018-01-20,5,47,20,2018,1,2018-01-20,5,Saturday
41780,2018-01-21,5,47,21,2018,1,2018-01-21,6,Sunday
41781,2018-01-22,5,47,22,2018,1,2018-01-22,0,Monday
41782,2018-01-23,5,47,23,2018,1,2018-01-23,1,Tuesday
41783,2018-01-24,5,47,24,2018,1,2018-01-24,2,Wednesday
41784,2018-01-25,5,47,25,2018,1,2018-01-25,3,Thursday
41785,2018-01-26,5,47,26,2018,1,2018-01-26,4,Friday
41786,2018-01-27,5,47,27,2018,1,2018-01-27,5,Saturday
41787,2018-01-28,5,47,28,2018,1,2018-01-28,6,Sunday
41788,2018-01-29,5,47,29,2018,1,2018-01-29,0,Monday
41789,2018-01-30,5,47,30,2018,1,2018-01-30,1,Tuesday
41790,2018-01-31,5,47,31,2018,1,2018-01-31,2,Wednesday
41791,2018-02-01,5,47,1,2018,2,2018-02-01,3,Thursday
41792,2018-02-02,5,47,2,2018,2,2018-02-02,4,Friday
41793,2018-02-03,5,47,3,2018,2,2018-02-03,5,Saturday
41794,2018-02-04,5,47,4,2018,2,2018-02-04,6,Sunday
41795,2018-02-05,5,47,5,2018,2,2018-02-05,0,Monday
41796,2018-02-06,5,47,6,2018,2,2018-02-06,1,Tuesday
41797,2018-02-07,5,47,7,2018,2,2018-02-07,2,Wednesday
41798,2018-02-08,5,47,8,2018,2,2018-02-08,3,Thursday
41799,2018-02-09,5,47,9,2018,2,2018-02-09,4,Friday
41800,2018-02-10,5,47,10,2018,2,2018-02-10,5,Saturday
41801,2018-02-11,5,47,11,2018,2,2018-02-11,6,Sunday
41802,2018-02-12,5,47,12,2018,2,2018-02-12,0,Monday
41803,2018-02-13,5,47,13,2018,2,2018-02-13,1,Tuesday
41804,2018-02-14,5,47,14,2018,2,2018-02-14,2,Wednesday
41805,2018-02-15,5,47,15,2018,2,2018-02-15,3,Thursday
41806,2018-02-16,5,47,16,2018,2,2018-02-16,4,Friday
41807,2018-02-17,5,47,17,2018,2,2018-02-17,5,Saturday
41808,2018-02-18,5,47,18,2018,2,2018-02-18,6,Sunday
41809,2018-02-19,5,47,19,2018,2,2018-02-19,0,Monday
41810,2018-02-20,5,47,20,2018,2,2018-02-20,1,Tuesday
41811,2018-02-21,5,47,21,2018,2,2018-02-21,2,Wednesday
41812,2018-02-22,5,47,22,2018,2,2018-02-22,3,Thursday
41813,2018-02-23,5,47,23,2018,2,2018-02-23,4,Friday
41814,2018-02-24,5,47,24,2018,2,2018-02-24,5,Saturday
41815,2018-02-25,5,47,25,2018,2,2018-02-25,6,Sunday
41816,2018-02-26,5,47,26,2018,2,2018-02-26,0,Monday
41817,2018-02-27,5,47,27,2018,2,2018-02-27,1,Tuesday
41818,2018-02-28,5,47,28,2018,2,2018-02-28,2,Wednesday
41819,2018-03-01,5,47,1,2018,3,2018-03-01,3,Thursday
41820,2018-03-02,5,47,2,2018,3,2018-03-02,4,Friday
41821,2018-03-03,5,47,3,2018,3,2018-03-03,5,Saturday
41822,2018-03-04,5,47,4,2018,3,2018-03-04,6,Sunday
41823,2018-03-05,5,47,5,2018,3,2018-03-05,0,Monday
41824,2018-03-06,5,47,6,2018,3,2018-03-06,1,Tuesday
41825,2018-03-07,5,47,7,2018,3,2018-03-07,2,Wednesday
41826,2018-03-08,5,47,8,2018,3,2018-03-08,3,Thursday
41827,2018-03-09,5,47,9,2018,3,2018-03-09,4,Friday
41828,2018-03-10,5,47,10,2018,3,2018-03-10,5,Saturday
41829,2018-03-11,5,47,11,2018,3,2018-03-11,6,Sunday
41830,2018-03-12,5,47,12,2018,3,2018-03-12,0,Monday
41831,2018-03-13,5,47,13,2018,3,2018-03-13,1,Tuesday
41832,2018-03-14,5,47,14,2018,3,2018-03-14,2,Wednesday
41833,2018-03-15,5,47,15,2018,3,2018-03-15,3,Thursday
41834,2018-03-16,5,47,16,2018,3,2018-03-16,4,Friday
41835,2018-03-17,5,47,17,2018,3,2018-03-17,5,Saturday
41836,2018-03-18,5,47,18,2018,3,2018-03-18,6,Sunday
41837,2018-03-19,5,47,19,2018,3,2018-03-19,0,Monday
41838,2018-03-20,5,47,20,2018,3,2018-03-20,1,Tuesday
41839,2018-03-21,5,47,21,2018,3,2018-03-21,2,Wednesday
41840,2018-03-22,5,47,22,2018,3,2018-03-22,3,Thursday
41841,2018-03-23,5,47,23,2018,3,2018-03-23,4,Friday
41842,2018-03-24,5,47,24,2018,3,2018-03-24,5,Saturday
41843,2018-03-25,5,47,25,2018,3,2018-03-25,6,Sunday
41844,2018-03-26,5,47,26,2018,3,2018-03-26,0,Monday
41845,2018-03-27,5,47,27,2018,3,2018-03-27,1,Tuesday
41846,2018-03-28,5,47,28,2018,3,2018-03-28,2,Wednesday
41847,2018-03-29,5,47,29,2018,3,2018-03-29,3,Thursday
41848,2018-03-30,5,47,30,2018,3,2018-03-30,4,Friday
41849,2018-03-31,5,47,31,2018,3,2018-03-31,5,Saturday
41850,2018-01-01,6,47,1,2018,1,2018-01-01,0,Monday
41851,2018-01-02,6,47,2,2018,1,2018-01-02,1,Tuesday
41852,2018-01-03,6,47,3,2018,1,2018-01-03,2,Wednesday
41853,2018-01-04,6,47,4,2018,1,2018-01-04,3,Thursday
41854,2018-01-05,6,47,5,2018,1,2018-01-05,4,Friday
41855,2018-01-06,6,47,6,2018,1,2018-01-06,5,Saturday
41856,2018-01-07,6,47,7,2018,1,2018-01-07,6,Sunday
41857,2018-01-08,6,47,8,2018,1,2018-01-08,0,Monday
41858,2018-01-09,6,47,9,2018,1,2018-01-09,1,Tuesday
41859,2018-01-10,6,47,10,2018,1,2018-01-10,2,Wednesday
41860,2018-01-11,6,47,11,2018,1,2018-01-11,3,Thursday
41861,2018-01-12,6,47,12,2018,1,2018-01-12,4,Friday
41862,2018-01-13,6,47,13,2018,1,2018-01-13,5,Saturday
41863,2018-01-14,6,47,14,2018,1,2018-01-14,6,Sunday
41864,2018-01-15,6,47,15,2018,1,2018-01-15,0,Monday
41865,2018-01-16,6,47,16,2018,1,2018-01-16,1,Tuesday
41866,2018-01-17,6,47,17,2018,1,2018-01-17,2,Wednesday
41867,2018-01-18,6,47,18,2018,1,2018-01-18,3,Thursday
41868,2018-01-19,6,47,19,2018,1,2018-01-19,4,Friday
41869,2018-01-20,6,47,20,2018,1,2018-01-20,5,Saturday
41870,2018-01-21,6,47,21,2018,1,2018-01-21,6,Sunday
41871,2018-01-22,6,47,22,2018,1,2018-01-22,0,Monday
41872,2018-01-23,6,47,23,2018,1,2018-01-23,1,Tuesday
41873,2018-01-24,6,47,24,2018,1,2018-01-24,2,Wednesday
41874,2018-01-25,6,47,25,2018,1,2018-01-25,3,Thursday
41875,2018-01-26,6,47,26,2018,1,2018-01-26,4,Friday
41876,2018-01-27,6,47,27,2018,1,2018-01-27,5,Saturday
41877,2018-01-28,6,47,28,2018,1,2018-01-28,6,Sunday
41878,2018-01-29,6,47,29,2018,1,2018-01-29,0,Monday
41879,2018-01-30,6,47,30,2018,1,2018-01-30,1,Tuesday
41880,2018-01-31,6,47,31,2018,1,2018-01-31,2,Wednesday
41881,2018-02-01,6,47,1,2018,2,2018-02-01,3,Thursday
41882,2018-02-02,6,47,2,2018,2,2018-02-02,4,Friday
41883,2018-02-03,6,47,3,2018,2,2018-02-03,5,Saturday
41884,2018-02-04,6,47,4,2018,2,2018-02-04,6,Sunday
41885,2018-02-05,6,47,5,2018,2,2018-02-05,0,Monday
41886,2018-02-06,6,47,6,2018,2,2018-02-06,1,Tuesday
41887,2018-02-07,6,47,7,2018,2,2018-02-07,2,Wednesday
41888,2018-02-08,6,47,8,2018,2,2018-02-08,3,Thursday
41889,2018-02-09,6,47,9,2018,2,2018-02-09,4,Friday
41890,2018-02-10,6,47,10,2018,2,2018-02-10,5,Saturday
41891,2018-02-11,6,47,11,2018,2,2018-02-11,6,Sunday
41892,2018-02-12,6,47,12,2018,2,2018-02-12,0,Monday
41893,2018-02-13,6,47,13,2018,2,2018-02-13,1,Tuesday
41894,2018-02-14,6,47,14,2018,2,2018-02-14,2,Wednesday
41895,2018-02-15,6,47,15,2018,2,2018-02-15,3,Thursday
41896,2018-02-16,6,47,16,2018,2,2018-02-16,4,Friday
41897,2018-02-17,6,47,17,2018,2,2018-02-17,5,Saturday
41898,2018-02-18,6,47,18,2018,2,2018-02-18,6,Sunday
41899,2018-02-19,6,47,19,2018,2,2018-02-19,0,Monday
41900,2018-02-20,6,47,20,2018,2,2018-02-20,1,Tuesday
41901,2018-02-21,6,47,21,2018,2,2018-02-21,2,Wednesday
41902,2018-02-22,6,47,22,2018,2,2018-02-22,3,Thursday
41903,2018-02-23,6,47,23,2018,2,2018-02-23,4,Friday
41904,2018-02-24,6,47,24,2018,2,2018-02-24,5,Saturday
41905,2018-02-25,6,47,25,2018,2,2018-02-25,6,Sunday
41906,2018-02-26,6,47,26,2018,2,2018-02-26,0,Monday
41907,2018-02-27,6,47,27,2018,2,2018-02-27,1,Tuesday
41908,2018-02-28,6,47,28,2018,2,2018-02-28,2,Wednesday
41909,2018-03-01,6,47,1,2018,3,2018-03-01,3,Thursday
41910,2018-03-02,6,47,2,2018,3,2018-03-02,4,Friday
41911,2018-03-03,6,47,3,2018,3,2018-03-03,5,Saturday
41912,2018-03-04,6,47,4,2018,3,2018-03-04,6,Sunday
41913,2018-03-05,6,47,5,2018,3,2018-03-05,0,Monday
41914,2018-03-06,6,47,6,2018,3,2018-03-06,1,Tuesday
41915,2018-03-07,6,47,7,2018,3,2018-03-07,2,Wednesday
41916,2018-03-08,6,47,8,2018,3,2018-03-08,3,Thursday
41917,2018-03-09,6,47,9,2018,3,2018-03-09,4,Friday
41918,2018-03-10,6,47,10,2018,3,2018-03-10,5,Saturday
41919,2018-03-11,6,47,11,2018,3,2018-03-11,6,Sunday
41920,2018-03-12,6,47,12,2018,3,2018-03-12,0,Monday
41921,2018-03-13,6,47,13,2018,3,2018-03-13,1,Tuesday
41922,2018-03-14,6,47,14,2018,3,2018-03-14,2,Wednesday
41923,2018-03-15,6,47,15,2018,3,2018-03-15,3,Thursday
41924,2018-03-16,6,47,16,2018,3,2018-03-16,4,Friday
41925,2018-03-17,6,47,17,2018,3,2018-03-17,5,Saturday
41926,2018-03-18,6,47,18,2018,3,2018-03-18,6,Sunday
41927,2018-03-19,6,47,19,2018,3,2018-03-19,0,Monday
41928,2018-03-20,6,47,20,2018,3,2018-03-20,1,Tuesday
41929,2018-03-21,6,47,21,2018,3,2018-03-21,2,Wednesday
41930,2018-03-22,6,47,22,2018,3,2018-03-22,3,Thursday
41931,2018-03-23,6,47,23,2018,3,2018-03-23,4,Friday
41932,2018-03-24,6,47,24,2018,3,2018-03-24,5,Saturday
41933,2018-03-25,6,47,25,2018,3,2018-03-25,6,Sunday
41934,2018-03-26,6,47,26,2018,3,2018-03-26,0,Monday
41935,2018-03-27,6,47,27,2018,3,2018-03-27,1,Tuesday
41936,2018-03-28,6,47,28,2018,3,2018-03-28,2,Wednesday
41937,2018-03-29,6,47,29,2018,3,2018-03-29,3,Thursday
41938,2018-03-30,6,47,30,2018,3,2018-03-30,4,Friday
41939,2018-03-31,6,47,31,2018,3,2018-03-31,5,Saturday
41940,2018-01-01,7,47,1,2018,1,2018-01-01,0,Monday
41941,2018-01-02,7,47,2,2018,1,2018-01-02,1,Tuesday
41942,2018-01-03,7,47,3,2018,1,2018-01-03,2,Wednesday
41943,2018-01-04,7,47,4,2018,1,2018-01-04,3,Thursday
41944,2018-01-05,7,47,5,2018,1,2018-01-05,4,Friday
41945,2018-01-06,7,47,6,2018,1,2018-01-06,5,Saturday
41946,2018-01-07,7,47,7,2018,1,2018-01-07,6,Sunday
41947,2018-01-08,7,47,8,2018,1,2018-01-08,0,Monday
41948,2018-01-09,7,47,9,2018,1,2018-01-09,1,Tuesday
41949,2018-01-10,7,47,10,2018,1,2018-01-10,2,Wednesday
41950,2018-01-11,7,47,11,2018,1,2018-01-11,3,Thursday
41951,2018-01-12,7,47,12,2018,1,2018-01-12,4,Friday
41952,2018-01-13,7,47,13,2018,1,2018-01-13,5,Saturday
41953,2018-01-14,7,47,14,2018,1,2018-01-14,6,Sunday
41954,2018-01-15,7,47,15,2018,1,2018-01-15,0,Monday
41955,2018-01-16,7,47,16,2018,1,2018-01-16,1,Tuesday
41956,2018-01-17,7,47,17,2018,1,2018-01-17,2,Wednesday
41957,2018-01-18,7,47,18,2018,1,2018-01-18,3,Thursday
41958,2018-01-19,7,47,19,2018,1,2018-01-19,4,Friday
41959,2018-01-20,7,47,20,2018,1,2018-01-20,5,Saturday
41960,2018-01-21,7,47,21,2018,1,2018-01-21,6,Sunday
41961,2018-01-22,7,47,22,2018,1,2018-01-22,0,Monday
41962,2018-01-23,7,47,23,2018,1,2018-01-23,1,Tuesday
41963,2018-01-24,7,47,24,2018,1,2018-01-24,2,Wednesday
41964,2018-01-25,7,47,25,2018,1,2018-01-25,3,Thursday
41965,2018-01-26,7,47,26,2018,1,2018-01-26,4,Friday
41966,2018-01-27,7,47,27,2018,1,2018-01-27,5,Saturday
41967,2018-01-28,7,47,28,2018,1,2018-01-28,6,Sunday
41968,2018-01-29,7,47,29,2018,1,2018-01-29,0,Monday
41969,2018-01-30,7,47,30,2018,1,2018-01-30,1,Tuesday
41970,2018-01-31,7,47,31,2018,1,2018-01-31,2,Wednesday
41971,2018-02-01,7,47,1,2018,2,2018-02-01,3,Thursday
41972,2018-02-02,7,47,2,2018,2,2018-02-02,4,Friday
41973,2018-02-03,7,47,3,2018,2,2018-02-03,5,Saturday
41974,2018-02-04,7,47,4,2018,2,2018-02-04,6,Sunday
41975,2018-02-05,7,47,5,2018,2,2018-02-05,0,Monday
41976,2018-02-06,7,47,6,2018,2,2018-02-06,1,Tuesday
41977,2018-02-07,7,47,7,2018,2,2018-02-07,2,Wednesday
41978,2018-02-08,7,47,8,2018,2,2018-02-08,3,Thursday
41979,2018-02-09,7,47,9,2018,2,2018-02-09,4,Friday
41980,2018-02-10,7,47,10,2018,2,2018-02-10,5,Saturday
41981,2018-02-11,7,47,11,2018,2,2018-02-11,6,Sunday
41982,2018-02-12,7,47,12,2018,2,2018-02-12,0,Monday
41983,2018-02-13,7,47,13,2018,2,2018-02-13,1,Tuesday
41984,2018-02-14,7,47,14,2018,2,2018-02-14,2,Wednesday
41985,2018-02-15,7,47,15,2018,2,2018-02-15,3,Thursday
41986,2018-02-16,7,47,16,2018,2,2018-02-16,4,Friday
41987,2018-02-17,7,47,17,2018,2,2018-02-17,5,Saturday
41988,2018-02-18,7,47,18,2018,2,2018-02-18,6,Sunday
41989,2018-02-19,7,47,19,2018,2,2018-02-19,0,Monday
41990,2018-02-20,7,47,20,2018,2,2018-02-20,1,Tuesday
41991,2018-02-21,7,47,21,2018,2,2018-02-21,2,Wednesday
41992,2018-02-22,7,47,22,2018,2,2018-02-22,3,Thursday
41993,2018-02-23,7,47,23,2018,2,2018-02-23,4,Friday
41994,2018-02-24,7,47,24,2018,2,2018-02-24,5,Saturday
41995,2018-02-25,7,47,25,2018,2,2018-02-25,6,Sunday
41996,2018-02-26,7,47,26,2018,2,2018-02-26,0,Monday
41997,2018-02-27,7,47,27,2018,2,2018-02-27,1,Tuesday
41998,2018-02-28,7,47,28,2018,2,2018-02-28,2,Wednesday
41999,2018-03-01,7,47,1,2018,3,2018-03-01,3,Thursday
42000,2018-03-02,7,47,2,2018,3,2018-03-02,4,Friday
42001,2018-03-03,7,47,3,2018,3,2018-03-03,5,Saturday
42002,2018-03-04,7,47,4,2018,3,2018-03-04,6,Sunday
42003,2018-03-05,7,47,5,2018,3,2018-03-05,0,Monday
42004,2018-03-06,7,47,6,2018,3,2018-03-06,1,Tuesday
42005,2018-03-07,7,47,7,2018,3,2018-03-07,2,Wednesday
42006,2018-03-08,7,47,8,2018,3,2018-03-08,3,Thursday
42007,2018-03-09,7,47,9,2018,3,2018-03-09,4,Friday
42008,2018-03-10,7,47,10,2018,3,2018-03-10,5,Saturday
42009,2018-03-11,7,47,11,2018,3,2018-03-11,6,Sunday
42010,2018-03-12,7,47,12,2018,3,2018-03-12,0,Monday
42011,2018-03-13,7,47,13,2018,3,2018-03-13,1,Tuesday
